Language,Text,Label,Translation
Hindi,This time the tables have turned,0,इस बार मेज़ घूम गए हैं।
Hindi,This reminds me of me & my husband. I have rheumatoid arthritis & permanent damage in my ankles. I could not walk for 4 days recently AT ALL. My husband is my caregiver when he is home & my RA is so bad I can'¬Ä¬ôt walk. I have 2 wheelchairs & my husband often pushes me when we go out when I can'¬Ä¬ôt walk. I have canes EVERYWHERE. These 2 are SO CUTE! She is lucky to have him to reassure her. He'¬Ä¬ôs lucky to have her to laugh with.,0,यह मुझे और मेरे पति की याद दिलाता है। मेरे पास रेमेटोइड आर्थराइटिस है और मेरे टखनों में स्थायी क्षति हो गई है। हाल ही में मैं चार दिन तक बिना चल सकी नहीं। मेरे पति मेरे देखभाल करते हैं जब वह घर पर होते हैं और मेरा रेमेटोइड आर्थराइटिस इतना खराब हो जाता है कि मैं चल नहीं सकती। मेरे पास 2 व्हीलचेयर हैं और जब मैं चल नहीं सकती हूं तो मेरे पति मुझे घुमाने में मदद करते हैं। मेरे पास सभी जगह कैन हैं। ये दोनों बहुत प्यारे हैं! उसे उसकी ताश्तरी करने के लिए वह भाग्यशाली है। उसे मुस्कान कराने के लिए वह भाग्यशाली है।
Hindi,This literally made my emotional bi ass cry,0,यह वास्तव में मेरे भावनात्मक बायांसी रोने पर ला दिया।
Hindi,"this is my theory on the whole thing, was Michael strange yes , but his circumstances growing up he didn't have a childhood and I believe he was trying to be a child for the first time , I remember at the time it was happening just wondering why the parents would let their kids sleep with Michael . it is strange for an adult to be sleeping with the kids I know I sure wouldn't but then again I didn't grow up like Michael Jackson. these two men have had plenty of time to come out about Michael and they choose tell after he dies , their families were set up the whole time they were staying at Michael's house and I don't believe anything happened and if it did it was the parents fault more than anyone's would you let your kids sleep with Michael for any cost? I just have to take Michael's side on this since he ain't here to defend himself",0,"यह पूरी बात पर मेरा सिद्धांत है, क्या माइकल अजीब हाँ था, लेकिन उसके हालात बड़े हो रहे थे, उसका कोई बचपन नहीं था और मुझे विश्वास है कि वह पहली बार बच्चा बनने की कोशिश कर रहा था, मुझे याद है कि उस समय यह हो रहा था सोच रहा था कि माता-पिता अपने बच्चों को माइकल के साथ क्यों सोने देंगे। एक वयस्क के लिए बच्चों के साथ सोना अजीब है, मुझे पता है कि मुझे यकीन है कि नहीं, लेकिन फिर मैं माइकल जैक्सन की तरह बड़ा नहीं हुआ। इन दो लोगों के पास माइकल के बारे में बाहर आने के लिए बहुत समय है और वे मरने के बाद बताना चुनते हैं, उनके परिवार पूरे समय माइकल के घर में रहते थे और मुझे विश्वास नहीं होता कि कुछ भी हुआ है और अगर ऐसा हुआ तो यह था माता-पिता किसी की भी अधिक गलती करते हैं क्या आप किसी भी कीमत पर अपने बच्चों को माइकल के साथ सोने देंगे? मुझे इस पर केवल माइकल का पक्ष लेना है क्योंकि वह यहाँ अपना बचाव करने के लिए नहीं है"
Hindi,This is fake u liar bastard. He is ur actor u liar bastard,0,यह वृत्तचित्र बिंदु पर है। इससे मुझे क्लास टाइय बॉय के माध्यम से मदद मिली
Hindi,This is a staged scene there is no license plate on this truck and it is a refrigerated trailer look at the facts people you can't drive a commercial truck down the roads of Texas without a dot cop pulling you over don' be fooled this whole thing doesn’t add up,0,"यह एक मंचित दृश्य है, इस ट्रक पर कोई लाइसेंस प्लेट नहीं है और यह एक प्रशीतित ट्रेलर है, उन तथ्यों पर नज़र डालें, जिन लोगों को आप टेक्सास की सड़कों पर एक वाणिज्यिक ट्रक नहीं चला सकते हैं, बिना डॉट पुलिस वाले आपको खींच रहे हैं, इस पूरे मूर्ख मत बनो बात नहीं बनती"
Hindi,This guy gets my nerves!!!!  I'm a Christian who is a transgirl. Too bad for him,0,यह आदमी मेरी नसों को प्राप्त करता है !!!! मैं एक ईसाई हूं जो एक ट्रांसगर्ल है। उसके लिए बहुत बुरा है
Hindi,"this doesn’t  represent mental illness correctly at all, it doesn't just randomly appear its always present",0,"यह बिल्कुल भी सही ढंग से मानसिक बीमारी का प्रतिनिधित्व नहीं करता है, यह हमेशा बेतरतीब ढंग से उपस्थित नहीं होता है"
Hindi,This documentary is on point. This helped me through class ty boy,0,यह वृत्तचित्र बिंदु पर है। इससे मुझे क्लास टाइय बॉय के माध्यम से मदद मिली
Hindi,"this actually makes me so angry. people are just stupidly looking for attention and want to make themselves feel like the most important human on earth. nobody pretends to have cancer or any dangerous physical illness too so why pretending to be “dEpReSsEd” and “aNxIoUs”. nobody should ever feel this way the way it really feels. He has no mental disorder, that’s a fact.",0,"यह वास्तव में मुझे बहुत गुस्सा दिलाता है। लोग केवल बेवकूफी से ध्यान आकर्षित करना चाहते हैं और खुद को पृथ्वी पर सबसे महत्वपूर्ण इंसान की तरह महसूस कराना चाहते हैं। कोई भी कैंसर या किसी खतरनाक शारीरिक बीमारी का नाटक नहीं करता है तो ""उदास"" और ""चिंतित"" होने का नाटक क्यों करता है। किसी को भी कभी भी ऐसा महसूस नहीं करना चाहिए जैसा वह वास्तव में महसूस करता है। उसे कोई मानसिक विकार नहीं है, यह एक सच्चाई है।"
Hindi,They must be really suffering if they're throwing food all over the ground for the pigeons.,0,यदि वे कबूतरों के लिए भोजन को पूरी जमीन पर फेंक रहे हैं तो वे वास्तव में पीड़ित होंगे।
Hindi,they could have shot him in the legs no one gets in risk of dying,0,वे उसके पैरों में गोली मार सकते थे जिससे किसी के मरने का खतरा न हो
Hindi,"They are the most calm and patient police ever, also, did the bald police man just get stabbed?",0,"वे अब तक के सबसे शांत और धैर्यवान पुलिस हैं, क्या गंजे पुलिस वाले को सिर्फ छुरा घोंपा गया?"
Hindi,"They are forgetting Russell Crowe 's performance in A Beautiful Mind. I know schizophrenia, and it was spot-on.",0,"वे अब तक के सबसे शांत और धैर्यवान पुलिस हैं, क्या गंजे पुलिस वाले को सिर्फ छुरा घोंपा गया?"
Hindi,These were the days!,0,यही दिन थे!
Hindi,"these videos may already feel long but their responses are cut so short and not given a true voice. I would love if you produced fuller videos so we, the viewers, can really hear what these people have to say because these are all topics that are not common among today’s people. It's rewarding to hear insight from both sides no matter the topic.",0,"ये वीडियो पहले से ही लंबे लग सकते हैं लेकिन उनकी प्रतिक्रियाओं को इतना छोटा कर दिया जाता है और उन्हें सही आवाज नहीं दी जाती है। मुझे अच्छा लगेगा यदि आप अधिक पूर्ण वीडियो बनाते हैं ताकि हम, दर्शक वास्तव में सुन सकें कि इन लोगों को क्या कहना है क्योंकि ये सभी ऐसे विषय हैं जो आज के लोगों के बीच सामान्य नहीं हैं। विषय से कोई फर्क नहीं पड़ता, दोनों पक्षों से अंतर्दृष्टि सुनना फायदेमंद है।"
Hindi,These boys will then grow up with people making fun of them and they will then hate their parents for ruining their lives.,0,ये लड़के तब लोगों के साथ बड़े होकर उनका मज़ाक उड़ाएंगे और फिर वे अपने माता-पिता से उनका जीवन बर्बाद करने के लिए घृणा करेंगे।
Hindi,There's not anything to refute because its just a massive cope lol.,0,खंडन करने के लिए कुछ भी नहीं है क्योंकि यह सिर्फ एक बड़े पैमाने पर सामना करने योग्य है।
Hindi,There's a lot of confusion about male/female vs. masculine/feminine.  They don't always line up.   And nobody seems to ask why there are so many more male to female transexuals than female to male?,0,पुरुष/महिला बनाम पुल्लिंग/स्त्रीत्व के बारे में बहुत भ्रम है। वे हमेशा कतार में नहीं लगते। और ऐसा लगता है कि कोई भी यह नहीं पूछ रहा है कि महिला से पुरुष की तुलना में पुरुष से महिला ट्रांससेक्सुअल की संख्या इतनी अधिक क्यों है?
Hindi,"There isn't too little land, there isn't inefficient land use, there aren't too restrictive land use policies, there are TOO MANY PEOPLE.",0,"बहुत कम भूमि नहीं है, कोई अकुशल भूमि उपयोग नहीं है, बहुत अधिक प्रतिबंधात्मक भूमि उपयोग नीतियां नहीं हैं, बहुत अधिक लोग हैं।"
Hindi,There are so many errors XD,0,बहुत सारी त्रुटियाँ हैं XD
Hindi,Then the same people choosing the same answer,0,फिर वही लोग वही जवाब चुनते हैं
Hindi,The Veil of Isis is also a great song by The Sword.,0,द वील ऑफ आइसिस भी द स्वॉर्ड का एक बेहतरीन गाना है।
Hindi,The pure misery in these men’s eyes it’s heart breaking. God bless them!,0,इन आदमियों की आँखों में शुद्ध दुख दिल तोड़ने वाला है। ईश्वर उन पर कृपा करें!
Hindi,The problem here is that the people don't listen to the people. I feel as if people on both sides would actually listen to one another they would learn something.,0,यहां समस्या यह है कि लोग लोगों की बात नहीं सुनते हैं। मुझे ऐसा लगता है कि दोनों पक्षों के लोग वास्तव में एक दूसरे की बात सुनेंगे तो वे कुछ सीखेंगे।
Hindi,"The most peaceful religions came from India like Buddhism, jainism etc.",0,"सबसे शांतिपूर्ण धर्म भारत से आए जैसे बौद्ध धर्म, जैन धर्म आदि।"
Hindi,the guy (guessing) in the wheelchair was so sweet awh!!,0,व्हीलचेयर में लड़का (अनुमान लगा रहा था) कितना प्यारा था !!
Hindi,The girl in the thumbnail looks badass,0,थंबनेल में लड़की बदमाश लग रही है
Hindi,The girl in the dress reminds me of opal from bird box,0,ड्रेस में लड़की मुझे बर्ड बॉक्स से ओपल की याद दिलाती है
Hindi,The eye contact never lies,0,आँख से संपर्क कभी झूठ नहीं बोलता
Hindi,the engagement ring story outrages me more than it should have.,0,सगाई की अंगूठी की कहानी ने मुझे जितना होना चाहिए था उससे कहीं ज्यादा नाराज कर दिया।
Hindi,The degree of improvement is amazing. My father donated stem cells to my uncle and cured his lymphoma. Stem cells are the future of medicine.,0,सुधार की डिग्री अद्भुत है। मेरे पिता ने मेरे चाचा को स्टेम सेल दान किया और उनका लिंफोमा ठीक कर दिया। स्टेम सेल चिकित्सा का भविष्य हैं।
Hindi,The dark cloud is the side of you that you cannot fully understand but its your alter ego that you need to accept or you’ll be deprived of your superpowers.,0,काला बादल आपका वह पक्ष है जिसे आप पूरी तरह से नहीं समझ सकते हैं लेकिन यह आपका अहंकार है जिसे आपको स्वीकार करने की आवश्यकता है अन्यथा आप अपनी महाशक्तियों से वंचित रह जाएंगे।
Hindi,The blonde lady and the dude in the orange shirt had me quaking,0,गोरी महिला और नारंगी शर्ट में दोस्त ने मुझे झकझोर कर रख दिया था
Hindi,The 100 people that disliked this are just salty that we are stealing your dates.,0,"जिन 100 लोगों ने इसे नापसंद किया, वे नमकीन हैं कि हम आपकी तारीखें चुरा रहे हैं।"
Hindi,That's their problem and no one should interfere with their own way of life. If someone is unhappy they can try to escape.,0,यह उनकी समस्या है और किसी को भी उनके जीवन के तरीके में दखल नहीं देना चाहिए। अगर कोई दुखी है तो बचने की कोशिश कर सकता है।
Hindi,"That's Hip Hop. Not the sh***t they bring today. Where are the critical minds of our time. If no one will come out I'll do it myself. Racism, Oppression, Hate still is very much there in 2019.",0,"वह हिप हॉप है। वह गंदगी नहीं जो वे आज लाते हैं। हमारे समय के आलोचनात्मक दिमाग कहां हैं। अगर कोई बाहर नहीं आएगा तो मैं खुद कर लूंगा। 2019 में जातिवाद, उत्पीड़न, नफरत अभी भी बहुत है।"
Hindi,That's a terrible photo to use.,0,उपयोग करने के लिए यह एक भयानक तस्वीर है।
Hindi,that song is fucking awesome.,0,वह गाना कमाल का है।
Hindi,that is the most beautiful right hook ive seen. what a hero!,0,यह अब तक देखा गया सबसे सुंदर दाहिना हुक है। क्या हीरो है!
Hindi,That hair cut makes you irresistible,0,वह बाल कटवाना आपको अप्रतिरोध्य बनाता है
Hindi,That guys chin strap bothers me man....idk why.,0,वह लोग ठुड्डी का पट्टा मुझे परेशान करते हैं ....पता नहीं क्यों।
Hindi,Terrorists are not Muslims They are just using name of islam,0,"आतंकवादी मुसलमान नहीं हैं, वे सिर्फ इस्लाम का नाम ले रहे हैं"
Hindi,Terrorism has no religion Terrorism is a cancer need to be wipe out. RIP to all victims,0,आतंकवाद का कोई धर्म नहीं होता आतंकवाद एक कैंसर है जिसे मिटाने की जरूरत है। सभी पीड़ितों को आरआईपी
Hindi,"Tell me now ""Whose the terrorists again ""???",0,"अब बताओ ""आतंकवादी फिर किसके""???"
Hindi,Technically ISIS is a CIA/US creation so...,0,तकनीकी तौर पर आईएसआईएस सीआईए/अमेरिका की रचना है इसलिए...
Hindi,T-Rex mated with a donkey,0,टी-रेक्स ने एक गधे के साथ संभोग किया
Hindi,Sweden is so cool !,0,स्वीडन कितना अच्छा है!
Hindi,Support gay pride,0,समलैंगिक गौरव का समर्थन करें
Hindi,STOP. DRINKING. COW. MILK.  Do people realize that for a cow to produce milk it has to get pregnant? and for people to have such milk the calf cant consume any of it? Do they realize that puss and blood is found in milk and that the milk at the grocery store is only 5 to 10% milk and the rest is just powder and water?  Gross.,0,रुकना। पीने। गाय। दूध। क्या लोगों को यह एहसास है कि गाय को दूध देने के लिए उसे गर्भवती होना पड़ता है? और लोगों के लिए ऐसा दूध पाने के लिए बछड़ा इसमें से कुछ भी नहीं खा सकता है? क्या उन्हें पता है कि दूध में पस और खून पाया जाता है और किराने की दुकान पर दूध केवल 5 से 10% दूध होता है और बाकी सिर्फ पाउडर और पानी होता है? कुल।
Hindi,"Stop war. Lead, Radiation, chemicals is killing this earth.  Share, care, sympathy, and empathy most of all Love is needed in this world.",0,"युद्ध बंद करो। सीसा, विकिरण, रसायन इस धरती को मार रहे हैं। शेयर, केयर, सहानुभूति और सहानुभूति सबसे ज्यादा इस दुनिया में प्यार की जरूरत है।"
Hindi,Statistics show that if you support don lemon or you agree with him or if you think he's intelligent then you're overwhelmingly ignorant. Don't blame me that's just facts,0,आंकड़े बताते हैं कि यदि आप डॉन लेमन का समर्थन करते हैं या आप उससे सहमत हैं या यदि आपको लगता है कि वह बुद्धिमान है तो आप अत्यधिक अज्ञानी हैं। मुझे दोष न दें कि यह केवल तथ्य हैं
Hindi,"Son, the greatest lesson I can teach you is this: Don't tell your troubles to others. Because if you tell ten people of the problem you are having. Seven of them won't care, two of them will laugh at you behind your back. One of them will tell you to deal with yourself.",0,"बेटा, सबसे बड़ी सीख जो मैं तुम्हें सिखा सकता हूँ वह यह है: अपनी परेशानी दूसरों को मत बताना। क्योंकि अगर आप अपनी समस्या के बारे में दस लोगों को बताते हैं। उनमें से सात परवाह नहीं करेंगे, उनमें से दो आपकी पीठ पीछे आप पर हंसेंगे। उनमें से एक आपको खुद से निपटने के लिए कहेगा।"
Hindi,Some of the lyrics are wrong,0,कुछ बोल गलत हैं
Hindi,Society is fucked for sure. And that’s everyone’s fault,0,समाज निश्चित रूप से गड़बड़ है। और यह सबकी गलती है
Hindi,"So when i scroll down to read/leave a comment and scroll back up they blue like thumbs up goes away, it has done this 4 times in a row now. Hmm is it just a glitch or does YouTube remove it when they think you will just leave the video without checking? This happens a lot but only on channels like this.",0,"तो जब मैं एक टिप्पणी पढ़ने/छोड़ने के लिए नीचे स्क्रॉल करता हूं और बैक अप स्क्रॉल करता हूं तो वे अंगूठे की तरह नीले हो जाते हैं, यह अब तक 4 बार किया है। हम्म क्या यह सिर्फ एक गड़बड़ है या YouTube इसे हटा देता है जब उन्हें लगता है कि आप बिना जांचे-परखे वीडियो छोड़ देंगे? ऐसा बहुत होता है लेकिन सिर्फ ऐसे चैनलों पर।"
Hindi,So sorry about this bombing attack in Manchester. Innocent people just died,0,मैनचेस्टर में हुए इस बम विस्फोट के लिए बहुत खेद है। बेकसूर लोग तो बस मर गए
Hindi,So how long have you lived in your mother's basement?,0,तो आप कब तक अपनी माँ के तहखाने में रहे?
Hindi,Slow down the cuts between shots. Way too fast.,0,शॉट्स के बीच कट को धीमा करें। बहुत तेज।
Hindi,Short answer: if you are a murderer or child molester that is the natural choice.,0,संक्षिप्त उत्तर: यदि आप एक हत्यारे या बाल उत्पीड़क हैं तो यह स्वाभाविक पसंद है।
Hindi,"She's a really courageous woman! She is one of the most impressive women I've ever listened to. I appreciate  her film, and I certainly wish her continued success and happiness. She is definitely a cut above both as a filmmaker, and most especially, as a person! She is an incrediblely remarkable woman!",0,"वह वास्तव में साहसी महिला है! वह उन सबसे प्रभावशाली महिलाओं में से एक हैं जिनके बारे में मैंने कभी नहीं सुना। मैं उनकी फिल्म की सराहना करता हूं, और मैं निश्चित रूप से उनकी निरंतर सफलता और खुशी की कामना करता हूं। वह निश्चित रूप से एक फिल्म निर्माता के रूप में और विशेष रूप से एक व्यक्ति के रूप में दोनों से कहीं ऊपर हैं! वह एक अविश्वसनीय रूप से उल्लेखनीय महिला है!"
Hindi,She the one being tense,0,वह उस व्यक्ति से संबंधित है जो तनावग्रस्त है।
Hindi,She is flawless. omfg,0,"वह बेतहाशा है, ओमजी!"
Hindi,"Salute to this woman in Hollywood! You are so human, my lady. I love you",0,"हॉलीवुड में इस महिला को सलाम! आप बहुत मानव हैं, मेरी माया। मैं आपसे प्यार करता हूँ।"
Hindi,Responsibility is something that needs to grow inside of everyone,0,जिम्मेदारी किसी के अंदर बढ़ने वाली चीज़ है जो हर किसी के अंदर विकसित होनी चाहिए।
Hindi,relax and do something...wink wink. hahahahaha! totally enjoying your videos! you both are super yummy!,0,धीरे-धीरे शांत हों और कुछ करें... आँख मारें। हाहाहाहा! वीडियो का आनंद ले रहा हूँ! तुम दोनों बहुत लाजवाब हो!
Hindi,Red pill activism should be a thing.,0,लाल गोली की सक्रियता एक चीज होनी चाहिए।
Hindi,Read this sentence slow,0,रुकिए और धीरे से इस वाक्य को पढ़िए।
Hindi,put the speed on 1.5 its so good!,0,"गति को 1.5 पर रखें, यह बहुत अच्छा है!"
Hindi,Pokemon is the best game ever,0,पोकेमॉन सबसे अच्छा खेल है।
Hindi,"People in 2019 keep it that of racism ???... I'm puertorican, my grandma is native, my grandpa black, my mom is ""mulata"" , my dad is white. I'm white skin green eyes, flat nose, big lips... Haha What raze should I date??... I gonna tell you something- I love all kind of womens all of shapes, but curvy, Latinas, white, black, asian, arabian. I dnt know but every single raze and person have different type of beauty.  So lets keep racism down in the floor and rise the love for the humanity. And everybody have the personal choose of dating who's more attractive to them.  I choose the mix between white and black. We call mulata...Happy life!!!",0,"2019 में लोग इसे नस्लवाद के रूप में रखते हैं ?... मैं प्यूर्टोरिकन हूं, मेरी दादी देशी हैं, मेरे दादाजी काले हैं, मेरी मां ""मुलता"" हैं, मेरे पिता गोरे हैं। मैं गोरी चमड़ी वाली हरी आंखें, चपटी नाक, बड़े होंठ... हाहा मुझे किस रेज़ को डेट करना चाहिए??... मैं आपको कुछ बताने वाला हूं- मुझे हर आकार की सभी तरह की महिलाएं पसंद हैं, लेकिन सुडौल, लैटिना, सफ़ेद, काला, एशियाई, अरेबियन। मुझे नहीं पता लेकिन हर एक रेज़ और इंसान की अलग-अलग तरह की खूबसूरती होती है। तो आइए जातिवाद को फर्श से नीचे रखें और मानवता के लिए प्रेम जगाएं। और हर किसी के पास डेटिंग का व्यक्तिगत विकल्प होता है जो उनके लिए अधिक आकर्षक होता है। मैं सफेद और काले रंग के बीच का मिश्रण चुनता हूं। हम मुलता कहते हैं...सुखी जीवन!!!"
Hindi,"people have rights to follow there own religion, if they try to force people not the following there religion then that country running a dictatorship, hopefully soon there will be change in low by the international pressure,",0,"लोगों को अपने धर्म का पालन करने का अधिकार होता है, अगर कोई उन्हें अपने धर्म का पालन नहीं करने पर मजबूर करने की कोशिश करता है, तो वह देश तानाशाही चला रहा है, आशा है कि जल्द ही अंतर्राष्ट्रीय दबाव के कारण कानून में परिवर्तन होगा।"
Hindi,People hate you People think your ugly  People think your a horrible person Well guess what   No ones name is people,0,लोग तुमसे नफरत करते हैं लोग तुम्हें बदसूरत समझते हैं लोग सोचते हैं कि तुम एक भयानक व्यक्ति हो खैर अंदाजा लगाओ कि लोगों का कोई नाम नहीं है
Hindi,"People are scared of change and things they don't know or understand! There's good and bad in every race, religion and culture!",0,"लोग बदलाव से डरते हैं और उन चीजों से डरते हैं जिन्हें वे नहीं जानते या समझते हैं! हर जाति, धर्म और संस्कृति में अच्छाई और बुराई होती है!"
Hindi,"People are individuals.  Look at character and behavior, obviously. Race? Meh. That tells you a genetic geographical trait, and that's about it.",0,"लोग व्यक्ति हैं। चरित्र और व्यवहार को देखो, जाहिर है। जाति? मेह। यह आपको एक आनुवंशिक भौगोलिक विशेषता बताता है, और वह इसके बारे में है।"
Hindi,"Our world should be ashamed, the west should live with the knowledge that we did nothing to stop this until it was far too late.",0,"हमारी दुनिया को शर्म आनी चाहिए, पश्चिम को इस ज्ञान के साथ जीना चाहिए कि हमने इसे रोकने के लिए तब तक कुछ नहीं किया जब तक कि बहुत देर नहीं हो गई।"
Hindi,"Omg, Macklemore is iconic and I love him.",0,"ओमग, मैकलेमोर प्रतिष्ठित हैं और मैं उनसे प्यार करता हूं।"
Hindi,Omg that is awesome so much hate but stay positive,0,"हे भगवान, यह बहुत अच्छी बात है, नफरत तो बहुत है, लेकिन सकारात्मक बने रहें"
Hindi,"OMG Lucas !! Such a great kid, such a big grow",0,"ओएमजी लुकास !! इतना बड़ा बच्चा, इतना बड़ा हो जाना"
Hindi,"Okay first of all Drag is not a fetish.  It can be but it's not inherently  meant to be.  It's performance art.  Its  a mature form of  performance art.  Its  literally grown ups playing dress up .  But yes it's highly sexualised as with anything catered to an adult audience so i think it's downright disgusting to bring your 5 year old child to a drag convention where literally companies  have booths selling sex toys.  Its not progressive to let your kids perform seductively infront of an audience, its creepy.",0,"ठीक है सबसे पहले ड्रैग एक बुत नहीं है। यह हो सकता है लेकिन यह स्वाभाविक रूप से होने का मतलब नहीं है। यह प्रदर्शन कला है। यह प्रदर्शन कला का एक परिपक्व रूप है। इसका शाब्दिक रूप से ड्रेस अप खेलना बड़ा हो गया है। लेकिन हाँ, यह अत्यधिक कामुक है क्योंकि वयस्क दर्शकों के लिए कुछ भी तैयार किया गया है, इसलिए मुझे लगता है कि अपने 5 साल के बच्चे को एक ड्रैग कन्वेंशन में लाना सर्वथा घृणित है जहाँ सचमुच कंपनियों के पास सेक्स टॉय बेचने वाले बूथ हैं। अपने बच्चों को दर्शकों के सामने मोहक प्रदर्शन करने देना प्रगतिशील नहीं है, यह डरावना है।"
Hindi,Oh god F*CK I’m crying :’),0,हे भगवान एफ * सीके मैं रो रहा हूँ: ')
Hindi,Not only the politicians are going into the wood chippers but also the police.,0,न केवल राजनेता बल्कि पुलिस भी लकड़ी काटने वालों में जा रही है।
Hindi,"No shower for two days? I bet you smell like Doritos, Mountain dew and shameful sweat.",0,"दो दिन से नहीं नहाया? मुझे यकीन है कि आप डोरिटोस, माउंटेन ओस और शर्मनाक पसीने जैसी गंध महसूस करेंगे।"
Hindi,No need to lip sync just get your mic and put it closer to you and you'll sound fine,0,लिप सिंक करने की कोई ज़रूरत नहीं है बस अपना माइक लें और इसे अपने पास रखें और आप ठीक लगेंगे
Hindi,no fucking way a machine would recognize that shit LOL,0,कोई कमबख्त तरीका नहीं है कि कोई मशीन उस बकवास एलओएल को पहचान ले
Hindi,"No body can change their biological sex, but they can change their gender.",0,"कोई भी शरीर अपना जैविक लिंग नहीं बदल सकता, लेकिन वे अपना लिंग बदल सकते हैं।"
Hindi,"Nice concept, good story but poor act. Try harder next time",0,"अच्छी अवधारणा, अच्छी कहानी लेकिन घटिया अभिनय। अगली बार और अधिक प्रयास करें"
Hindi,"Next on your list, pierce your face with a katana.",0,"अपनी सूची में अगला, अपने चेहरे को कटाना से छेदें।"
Hindi,My sons school had someone in doing a talk for autism awareness he himself was autisic. He made aware that animals can be autisic too and introduced a picture of his pug lola whom is also autisic which I found interesting.  My 10 year old son is autisic.,0,मेरे बेटों के स्कूल में ऑटिज़्म जागरूकता के लिए बात करने वाला कोई था जो स्वयं ऑटिस्टिक था। उन्होंने जागरूक किया कि जानवर भी ऑटिस्टिक हो सकते हैं और अपने पग लोला की तस्वीर पेश की जो ऑटिस्टिक भी है जो मुझे दिलचस्प लगा। मेरा 10 साल का बेटा ऑटिस्टिक है।
Hindi,"My smile is beaming, my skin is gleaming! YUH",0,"मेरी मुस्कान चमक रही है, मेरी त्वचा चमक रही है! यूह!"
Hindi,My grandma had a roommate who was a drag queen I had drag queen knwonledge at 11 and what was cool lol,0,मेरी दादी के पास एक रूममेट था जो ड्रैग क्वीन था। मुझे 11 साल की उम्र में ही ड्रैग क्वीन के बारे में ज्ञान हो गया था और वह मुझे कूल लगता था।
Hindi,"My fav is to ask her out, explicitly defining it as a date.  Try it. It works.",0,"मेरी पसंदीदा चीज़ है कि मैं उससे बाहर जाने के लिए पूछूं, और इसे स्पष्ट रूप से डेट के रूप में परिभाषित करें। इसे आज़माएँ। यह काम करता है।"
Hindi,"My cousin has that, he's 7 but still can't talk properly like a 1 year old. He's sensitive to loud noise or crying noise. It's hard to talk to him but I still love him cuz he thinks of me as one of his favorite person besides his mother.",0,"मेरे चचेरे भाई के पास वह है, वह 7 साल का है लेकिन अभी भी 1 साल के बच्चे की तरह ठीक से बात नहीं कर सकता। वह तेज आवाज या रोने की आवाज के प्रति संवेदनशील है। उससे बात करना मुश्किल है लेकिन मैं अब भी उससे प्यार करता हूं क्योंकि वह अपनी मां के अलावा मुझे अपने पसंदीदा व्यक्ति में से एक मानता है।"
Hindi,My car is my love of my life. I fucking love this bitch. It's fast and it makes me feel complete,0,मेरी कार मेरे जीवन की प्रेमिका है। मैं इस लड़की को बहुत प्यार करता हूँ। यह तेज है और मुझे पूर्ण महसूस कराती है।
Hindi,My best friend is muslim. And he is the best man in the world,0,मेरा सबसे अच्छा दोस्त मुस्लिम है। और वह दुनिया के सबसे अच्छे आदमी है।
Hindi,"Much love to you, thank you for your courage. Keep speaking your truth",0,"आपको बहुत-बहुत प्यार, धन्यवाद। आपकी साहसिकता के लिए धन्यवाद। अपनी सच्चाई बोलना जारी रखें।"
Hindi,Moving from France to Spain will be a motherfucking big change,0,फ्रांस से स्पेन में जाना एक बहुत बड़ा बदलाव होगा।
Hindi,Maybe I’m crazy. Maybe I’m not. I really don’t care if you try to fuck with my brain but ill stand strong bitch,0,शायद मैं पागल हूँ। शायद मैं नहीं हूँ अगर आप मेरे दिमाग से चोदने की कोशिश करते हैं तो मुझे वास्तव में परवाह नहीं है लेकिन मैं मजबूत कुतिया के साथ खड़ा हूं
Hindi,Masterful. Love & pain in this here post,0,इस पोस्ट में प्यार और दर्द दोनों महान हैं।
Hindi,Love the videos,0,वीडियो को पसंद करें
Hindi,LOVE IS LOVE  ROSES ARE REDS VIOLET ARE BLUE HAPPINESS IS ALL COLOR'S  LESBIAN IS BLESSING  BISEXUAL IS BEAUTIFUL  GAY IS MARVELOUS! ROSES ARE RED VIOLETS ARE BLUE  IM GAY AND SO ARE YOU AND WE ARE HAPPY THAT WAY    DON'T BE RUDE BE RESPECTFUL FOR LGBTQ PEOPLE ITS LOVE AND LOVE IS AMAZINGLY IMPORTANT AND BEAUTIFUL WE ARE ALL HUMANS AND WE ALL LOVE NO MATTER WHAT,0,"प्यार प्यार है, गुलाब लाल हैं, नीले उदास हैं। खुशी सभी रंगों की होती है, लेस्बियन वरदान है, बाईसेक्सुअल सुंदर है, गे अद्भुत हैं! गुलाब लाल हैं, नीले उदास हैं, मैं गे हूँ और तुम भी हो, और हम ऐसे ही खुश हैं। रवैया नहीं, सम्मानपूर्ण बनें LGBTQ लोगों के लिए, यह प्यार है और प्यार महत्वपूर्ण और सुंदर होता है, हम सभी मनुष्य हैं और हम सभी प्यार करते हैं, बिना किसी बाध्यता के।"
